original_index,review_text,polarity,rating,kfold_polarity,kfold_rating
62950,"O prazo de entrega e tudo veio em perfeitas ordens. O único problema é que o prazo demora mesmo. Demorou cerca de 14 dias para chegar. Tirando isso, nota dez a todos os envolvidos da venda.",1.0,5,1,1
19807,Comprei um produto porém recebi outro.,1.0,5,1,1
81977,"Atendeu super bem todas as expectativas, são bem afiadas e veio em um estojo preto bem organizado e bonito",1.0,4,1,1
41912,"a loja cumpriu o prazo. Quanto ao produto, estou ainda testando. É preciso certa habilidade ao movimentar o conjunto para que as peças continuem unidas, mas o vidro fica realmente limpo",1.0,5,1,1
9897,"Chegou antes do prazo, produto exatamente como esperava.",1.0,5,1,1
23416,O produto principal ainda não foi entregue e consta no site como entregue. Ainda está dentro do prazo por isso estou aguardando o recebimento do produto.,,3,-1,1
94660,Ótimo,1.0,5,1,1
38438,A entrega poderia ser mais rápida!,,3,-1,1
50453,muito bom. Parabens,1.0,4,1,1
81111,Infelizmente o produto não chegou dentro do prazo estabelecido.,0.0,1,1,1
61823,Satisfação com os produtos e tudo entregue no tempo certo. Obrigada!,1.0,4,1,1
51109,"Eu recebi o produto, entretanto o wireless do controle fica oscilando e ele funciona melhor somente ligado diretamente no Xbox.",,3,-1,1
10452,Produto dentro das expectativas visualizadas no site.,1.0,4,1,1
55610,Não recebi o produto aínda,0.0,1,1,1
40143,"este produto foi bem resolvido,,,,",1.0,5,1,1
76661,AGUARDANDO A ENTREGA NO ENDEREÇO INFORMADO.,0.0,1,1,1
26365,Eu comprei duas bonecas lol é só veio uma,0.0,1,1,1
46376,"O produto tem uma boa construção e aparência, apesar de ter vindo com 02 dos seus cantos descascados, além disso, um dos vidros está com uma pequena trinca, acho que deveria ser melhor embalado.",1.0,4,1,1
79910,Recomendo,1.0,5,1,1
79931,não recebi o produto no prazo previsto,0.0,1,1,1
83545,"Cancelei a compra um dia depois, no site aparece como produto entregue, sendo que não recebi nada e mesmo assim foi cobrado em meu cartão. Quero o cancelamento imediatamente. ",0.0,1,1,1
7390,"Produto excelente e prazo de entrega ótimo.
Recomendo.
Parabéns pela seriedade e compromisso.",1.0,5,1,1
76624,"Recebi 12 dias antes do prazo, e muito bem empacotado. 
",1.0,5,1,1
17975,Gostei chegou rapidinho,1.0,4,1,1
56813,Produto conforme descrição e chegou suuuuper rápido!,1.0,5,1,1
24750,"Adorei o material, é feito de corino, porém de uma ótima qualidade, chega a ser meio que emborrachado.
Toda revestida por dentro, tamanho ótimo.",1.0,5,1,1
62818,"GOstei muito, veio certinho",1.0,4,1,1
77996,Bom,1.0,5,1,1
19106,Não recebi e fiquei sem informação se vai ser cancelado ou vai entrega,0.0,1,1,1
49049,"Cortina linda! Amei, irei comprar outras cores!",1.0,5,1,1
56189,Porque não me entregaram? Gostaria de saber o porquê.,0.0,1,1,1
75729,tudo certo!!,1.0,5,1,1
77978,Produtos bom recomendo,1.0,5,1,1
78246,Parabens,1.0,5,1,1
92220,"Almofada simples, bonita e bastante funcional. Gostei!",1.0,5,1,1
12206,Recebi o littman de cor errada,,3,-1,1
50580,O produto chegou correto e antes do prazo !,1.0,5,1,1
23700,Serviço excelente qualidade entrega capricho atenção cuidado vou continuar comprando com a empresa parabéns por cativar os clientes vou recomendar amei,1.0,5,1,1
31097,"Veio menor do que o anúncio.
0.90x1.40m",0.0,2,1,1
68341,"Você compra um mp3 player, para ouvir suas músicas em mp3, certo? Errado. O produto veio arranhado, não carrega mp3, testei vários cabos, vários pcs e nada. Cobraram 40 reais para algo ruim e quebrado",0.0,1,1,1
50684,otima entrega,1.0,5,1,1
97525,👍🏻👌🏻👏🏻,1.0,5,1,1
18251,Recomendaria se não tivesse pressa para receber o produto no quesito entrega esta perdendo feio para concorrência uma loja desse porte se enrrolar tanto p fazer uma entrega tem q agilizar essa parte.,0.0,2,1,1
45004,Recebi o produto excelente qualidade,1.0,5,1,1
94536,Recebi o produto bem antes da data prevista .,1.0,5,1,1
70687,"O produto chegou antes da data prevista e muito bem embalado. Porém, veio na cor errada. Quando fiz o pedido, solicitei o modelo de cor preta e veio o modelo de cor branca. ",1.0,4,1,1
10155,Otimo produto chegou até antes do prazo venho perfeitamente pode confiar loja de confiança,1.0,5,1,1
83154,"Produto não está, servindo para as minhas, Nessecidades por isto, estou CANCELANDO esté PEDIDO: 02- 665329523, Comprado no dia 11/04/18 e CLD no 15/04/18 Obrigado.. ",,3,-1,1
92667,"Recebi o produto no prazo, em perfeitas condições. ",1.0,5,1,1
93758,"Não recebi as costas nem o assento da cadeira, apenas os ferros de suporte.",0.0,1,1,1
31399,"Ainda dentro do prazo q me foi dado.
No aguardo ",0.0,1,1,1
70113,!!!!!!,1.0,5,1,1
18893,"Não comprei esse produto, foi feito o cancelamento dessa compra.
Meu cartão foi clonado.",1.0,5,1,1
58847,Gostei,1.0,4,1,1
12990,Muito bom...,1.0,5,1,1
25633,Fiquei MT feliz por ter comprado nesse site e de confiança .,1.0,5,1,1
38787,"Perfeito!
Atendimento on line vio.",1.0,5,1,1
13566,Parabéns comprei um produto de qualidade e chegou de um dia para o outro.,1.0,5,1,1
95179,parabéns pela competência,1.0,5,1,1
56976,Material de excelente qualidade!,1.0,5,1,1
33532,"O produto é péssimo, não conserva a temperatura do líquido e ainda fica quente por fora. Entretanto não o que reclamar da loja: entregou bem antes do prazo.",1.0,5,1,1
60469,"Autofalante muito bonito, roprodução de ótima qualidade, nem coloquei mais a tampa de grade para deixar eles a mostra. Diz ser original do Logan, porém a conexão é deferente, tem que adaptar.",1.0,5,1,1
81138,"Atendeu minhas expectativas,chegou antes do prazo,tecido lindo e de boa qualidade.Amei.",1.0,5,1,1
901,Ótimo produto.,1.0,5,1,1
55094,"Eu recebi o produto,mas fiquei muita chateada da forma como ele estava quando abri a embalagem...o produto estava um pouco danificado, estava descascado, arranhado.",,3,-1,1
69878,Solicito melhoras no prazo de entrega dos produtos.,1.0,4,1,1
57337,"PRODUTO ÓTIMO, CHEGOU BEM ANTES DA DATA PREVISTA",1.0,5,1,1
50925,"Não gostei do produto

",0.0,2,1,1
53526,Cliente 100% satisfeito,1.0,5,1,1
5560,Tudo perfeito,1.0,5,1,1
83090,A lixeira serve só pra por contonete e algodão sujo muito pequeno,,3,-1,1
91928,"O stark é show para compras na internet, fácil de comprar, tem meios seguros para efetuar o pagamento, é rápido na entrega.

O único problema é esse programa de avaliação do vendedor que fica t",1.0,5,1,1
95612,"Entendo que voces deveriam informar que os produtos serao entregues em varias remessas quando se trata de mais de um objeto.
",1.0,4,1,1
7064,"Esta pareceria entre a lannister e as demais lojas foi muito bom, pois veio a contribuir positivamente, facilitando a relação de compras entra a empresa e seus clientes.",1.0,5,1,1
20149,"O comprimento do parafuso é maior que o original e ficou um pouco para fora da roda, na minha opinião deveria acompanhar as medidas dos parafusos originais. ",,3,-1,1
61083,"Produto ótima qualidade, tudo certinho , não veio faltando nada e chegou antes do prazo de entrega ! Super Recomendo! não vejo a hora da minha princesa nascer para usar ele!",1.0,5,1,1
79637,"tive que retirar no correio, não avisaram que eu teria que me deslocar para retirar, não entregaram em casa.",0.0,1,1,1
49277,Recomendo!!!!!!!!,1.0,5,1,1
21175,"Baixar o valor do frete, tem sido um pouco caro",1.0,4,1,1
49183,o produto é bom mais a lixeira me decepcionou é muito pequena se tiver 3 Lt tem muito.,1.0,4,1,1
47465,muito bom recomendo gostei muito,1.0,5,1,1
68753,"O produto é bom, porém imaginava que fosse maior..",1.0,4,1,1
67110,Nao recebi o produto. Péssima empresa nao recomendo.,0.0,1,1,1
37425,"O único problema é que, na descrição da propaganda do produto, estava indicando a capacidade de 450 / 750w, mas na etiqueta da descrição do produto recebido na embalagem há a indicação de 500W. ",0.0,2,1,1
28142,"A embalagem na hora da entrega estava perfeita.
Infelizmente só abrimos a embalagem depois que o entregador foi embora.
Para nossa surpresa a lata do brinquedo estava totalmente AMASSADA.",0.0,1,1,1
27815,Produto de pessima qualidade e ainda por cima a cor da foto nao é exatamente a cor da colcha.,0.0,1,1,1
315,Entrega bem antes do prazo perfeito!!,1.0,5,1,1
95979,deveria ser mais rapido,1.0,4,1,1
10123,"HOJE, dia 02/08/2017- quarta feira, Informo que ainda NÃO recebi 02 Lustres Pendente Meia Lua Meia Bola Esfera Alumínio 34cm escovado, O Correios só entregou até agora 4 dos 6 Lustres que comprei....",0.0,1,1,1
17057,"Sei que esse não e o canal ideal, estou ha dias tentando realizar esse cancelamento e não estou conseguindo.
Recebi o produto, porém minha filha ganhou o mesmo produto do pai. Preciso cancelar.",1.0,4,1,1
28181,"Produto de qualidade, entrega antes do prazo. Excelente ",1.0,5,1,1
39401,Feliz com o produto. Entrega rápida e antes do prazo. Recomendo.,1.0,5,1,1
33107,O site não informou que os cartuchos da impressora HP que comprei eram remanufaturados. Pensei que estava comprando o produto novo original.,,3,-1,1
37994,"Cadastro rápido, excelente produto e prazo de entrega antes do esperado",1.0,5,1,1
5112,Entregue bem antes do prazo. Sem nenhum problema.,1.0,5,1,1
66272,"O único problema foi que me cobraram um frete absurdo, para não entregarem na minha residência.",0.0,1,1,1
37430,"Entrega rápida , muito antes do prazo ",1.0,5,1,1
65372,Rápido e conforme anúncio,1.0,5,1,1
50062,"Recebido em ordem, bem embalado e no prazo.
Gostei muito!",1.0,5,1,1
97320,"Recomendo .
Chegou antes do prazo e tudo certinho .",1.0,5,1,1
66706,"Sendo um produto de cerâmica, é frágil. Ao desembalar, já apresentava sinal de batida e trincas. Pedi devolução e estou aguardando contato. Necessário, além do plástico bolha, espuma na embalagem.",0.0,1,1,1
67590,"PRODUTO ENTREGUE DENTRO DO PERÍODO ESTIPULADO. AINDA ASSIM, UM PRAZO TÃO LONGO É MOTIVO PARA EU PENSAR 2 VEZES ANTES DE COMPRAR NOVAMENTE. PARA QUEM NÃO TEM PRESSA, BOA OPÇÃO. ",1.0,4,1,1
66265,não recebi o produto. o ptoduto em que eu vi na loja era uma coisa e nao chegou e eu tinha colocado todos os dados corretor ja verifiquei na agencia dos correios e nao estava quero meu reembolso no ma,0.0,2,1,1
82041,Otimo,1.0,5,1,1
12141,"Muito satisfeito com a compra e a entrega. Produto entregue no prazo certo, super bem embalado e protegido. Parabéns pelo trabalho e seriedade.",1.0,5,1,1
49752,"sempre compro com voces,porem dessa vez o produto que comprei deu problema no prazo de entrega",,3,-1,1
47989,Gosto muito de comprar pela loja on-line recebo tudo que peço.,1.0,5,1,1
95306,Muito bom. Amei!!!,1.0,5,1,1
6147,"Muito decepcionado com o parceiro targaryen da lannister 
produto comprado, pago e não entregue
 muita decepção
Favor agilizar a entrega ou quero meu dinheiro de volta.",0.0,1,1,1
13004,O produto é otimo e correu tudo bem.,1.0,5,1,1
54309,"Boa tarde! Recebi apenas uma unidade do produto comprado, por favor, verificar o que houve. Aguardo. ",0.0,1,1,1
38093,Esta nos correios desde 8/1,0.0,1,1,1
71702,Paguei por dois itens e só veio um.,0.0,1,1,1
29170,"ótimo vendedor, entrega no prazo.",1.0,5,1,1
25940,Recebemos o produto antes do prazo. Muito bom!,1.0,5,1,1
95908,Até ligaram pra mim para confirmar. Excelente,1.0,5,1,1
14275,TUDO OK!,1.0,5,1,1
12321,Rápida e segura.,1.0,4,1,1
29965,"Peço por favor verificar a entrega do pedido, pois não recebemos.",0.0,1,1,1
70633,Chegou bem embalado e conforme a descrição. Veio antes do prazo de entrega.,1.0,4,1,1
34674,Parabéns pelo atendimento e entrega do produto pois tudo com uma qualidade ecepsional.,1.0,5,1,1
45349,"Comprei Cinta Térmica Ajustável Modeladora Abdominal Shape Now HB,porém chegou Cinta Modeladora Abdominal Emagrecedora.",0.0,1,1,1
13362,encomendei e paguei por 2 unidades do produto (Película de vidro 3D Moto X4) e somente uma foi entregue.,0.0,1,1,1
48948,"Demora absurda para entrega, dentro do prazo especificado por eles, mas ainda sim muito demorado!",0.0,2,1,1
14162,Empresa Confiável,1.0,4,1,1
80176,"Durante a compra não encontrei a opção de alterar o nome do destinatário, por se tratar de presente gostaria de que a rcemessa fosse em nome do presenteado.",1.0,4,1,1
24516,"Faltou indicar que seria ideal comprar o kit com a bomba para inflar o produto. 
",,3,-1,1
87457,"Ótimo produto! Chegou antes do prazo!!!
",1.0,5,1,1
17489,"houve muita demora no envio do produto, mais de 10 dias para enviar o produto, o que parece que a loja não tinha o produto em estoque, ou foi descaso mesmo.",,3,-1,1
62134,"Produto nao e original ,de mau qualidade nunca mais compro com ele ,as tesouras nao fecham bem vagabunda mesmo tipo deve custar uns 10 reais cada no máximo.fiquei mto puto com os produtos q veio .",0.0,1,1,1
363,"O produto foi embalado apenas com papel pardo sobre a embalagem e enviado pelos correios. Lógico, a embalagem chegou amassada e só deus sabe se o produto está funcionando ou não, ainda não testei.",0.0,2,1,1
19018,Fiz a compra no início de setembro e até hoje 11 de outubro não recebi o produto aguardando uma solução da empresa,0.0,1,1,1
41884,Sempre confiei e dou nota 1000 ao prazo de entrega das lannister. Só não achei legal essa que veio pelos correios e demorou um pouco.,1.0,4,1,1
81973,Comprei e não recebi. Sem nenhuma notícia até o momento.,0.0,1,1,1
2469,O produto chegou dentro do prazo.,1.0,5,1,1
53042,"Estou totalmente insatisfeito com a compra do produto que ainda não chegou!
Já paguei a primeira prestação do relógio, estou quase pagando a segunda, sem ter o produto! ",0.0,1,1,1
23402,Produto bom,1.0,5,1,1
47756,o produto até entao nao chegou nao.,0.0,2,1,1
1046,"Recebi o produto no prazo, tudo ok",1.0,5,1,1
51376,"Recomendo, produto ótimo e prazo de entrega cumprido. Estou muito feliz com a compra.",1.0,5,1,1
7372,Nao recebi o produto,0.0,1,1,1
24381,Produto muito bom! Chegou certinho!,1.0,5,1,1
12237,paguei o frete e tive que ir buscar do outro do mundo errado tem que entrega em casa,1.0,5,1,1
70252,"O relógio que recebi é uma falsificação da marca Casio, não veio em uma embalagem apropriada, não tem manual e ainda por cima parece usado.",0.0,1,1,1
57575,Gostei mt do produto recomendo de boas,1.0,4,1,1
90127,Produto veio quebrado como fazer a troca ????,,3,-1,1
42091,Adorei a credibilidade da loja. Me deram até dia 14/02/2018 para entrega é o mesmo chegou 27/01/2018. Comprarei outras vezes e super indico. Obrigada,1.0,5,1,1
98040,"Apesar de estar no prazo de entrega o produto demorou muito para chegar, fiz o pedido do mesmo produto em um concorrente do stark que entregou bem antes.",0.0,1,1,1
95500,Loja nota 10,1.0,5,1,1
90570,"Produto de boa qualidade e acabamento para o preço que está sendo vendido. Apesar de não ser grande, cabe um notebook de até 17 polegadas confortavelmente. Tem zipers grandes com trilhos robustos. ",1.0,5,1,1
24237,Produto chegou rápido.,1.0,4,1,1
21940,Produto muito bom chegou em perfeitas condições,1.0,5,1,1
88053,Produto correto bom vendedor recomendo,1.0,5,1,1
97035,"Péssimo e gosto horrível! Impossível de beber , não desolve! Me sinto arrependida! lannister usei só 1scop gostaria de trocar não faz 7 dias q comprei, tem jeito ?
",0.0,2,1,1
23487,Parabéns pela presteza e agilidade.,1.0,5,1,1
27578,"muito bom, recebi o produto antes do prazo estabelecido.",1.0,5,1,1
30511,Não recebi o produto,0.0,1,1,1
99505,Produto original,1.0,5,1,1
79130,Muito bom recomendo!!,1.0,4,1,1
32649,"É uma vergonha uma loja grande e seria como a lojas lannister, trabalhar com lojas irresponsáveis e passar acredibilidade que não existe para lojas com a targaryen, comprei um cosmetico que nunca chegou.",0.0,1,1,1
94703,Excelente,1.0,5,1,1
19507,ATENDIMENTO E ENTREGA EXCELENTE SUPER EM DICO ESTÃO DE PARABÉNS PELA LOJA VIRTUAL,1.0,5,1,1
15435,"achei que era de pelucia a capa, mas é um tecido",,3,-1,1
91418,Produto excelente!,1.0,5,1,1
12736,Chegou antes do prazo estabelecido e os produtos foram exatamente os que havia pedido.,1.0,5,1,1
81296,Ótimo produto,1.0,5,1,1
73420,Ainda não recebi todos os produtos,0.0,1,1,1
47555,"Recebi os itens hoje em uma caixa toda rasgada a carretilha toda riscada e a vara não é a que eu comprei, paguei por uma vara Ottoni Júlia de 2,10 e veio uma vara maruri pintado menor.",0.0,1,1,1
83500,Chegou bem antes do esperado 😍,1.0,5,1,1
65757,A entrega chegou antes do prazo e o produto é melhor que a descrição...,1.0,5,1,1
57360,chegou antesdo programado,1.0,5,1,1
70458,Gostei muito de comprar na loja,1.0,5,1,1
74899,Excelente atendimento!,1.0,5,1,1
43,Muito bom. muito cheiroso.,1.0,5,1,1
39638,ÓTIMO PRODUTO....SUPER RECOMENDO .,1.0,5,1,1
72660,"Recebi a escova já testei, porém a potência dela é muito baixa mesmo na alta intensidade... Decepção total! Eu achei que fosse da marca ufree. Mas não me satisfez! E sobre a entrega veio tudo certinho",0.0,1,1,1
26694,Produto feio e não recomendado. Loja ok,1.0,5,1,1
34763,Produto chegou antes do prazo.,1.0,5,1,1
